Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE3029A,2014.03,2892.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2014.06,2637.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2014.09,2603.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2014.12,2795.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2015.03,2818.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2015.06,2604.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2015.09,2586.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2015.12,2700.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2016.03,2638.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2016.06,2713.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2016.09,2560.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2016.12,2750.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2017.03,2665.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2017.06,2593.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2017.09,2501.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2017.12,2648.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2018.03,2670.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2018.06,2536.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2018.09,2443.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2018.12,2673.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2019.03,2604.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2019.06,2417.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2019.09,2448.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2019.12,2607.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2020.03,2695.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2020.06,2481.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2020.09,2464.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2020.12,2934.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2021.03,3091.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2021.06,2917.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2021.09,2598.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2021.12,2882.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2022.03,2940.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2022.06,2849.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3029A,2022.09,2833.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Wairoa District,Actual,nan,nan
BDCQ.SEE3030A,2011.06,33090.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2011.09,30224.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2011.12,31441.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2012.03,34992.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2012.06,33803.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2012.09,30534.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2012.12,32204.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2013.03,34759.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2013.06,33663.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2013.09,30638.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2013.12,32946.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2014.03,35271.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2014.06,34109.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2014.09,31358.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2014.12,33129.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2015.03,34985.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2015.06,35151.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2015.09,32197.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2015.12,34140.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2016.03,36118.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2016.06,35822.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2016.09,33235.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2016.12,35199.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2017.03,37202.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2017.06,37200.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2017.09,34479.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2017.12,36997.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2018.03,39573.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2018.06,38914.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2018.09,35344.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2018.12,37719.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2019.03,40100.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2019.06,39880.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2019.09,35674.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2019.12,38423.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2020.03,40949.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2020.06,40562.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2020.09,37949.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2020.12,40133.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
BDCQ.SEE3030A,2021.03,42134.0,nan,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Hastings District,Actual,nan,nan
